nested,independent,process_number,dimensions,mode,max_pareto,max_theoretical_pareto,max_time,pareto_time
4,1,5,2,bagging_remove,2,7,4.57763671875e-05,0.0003771781921386719
4,1,5,2,bagging_remove_divide,3,7,4.506111145019531e-05,0.00039649009704589844
4,1,5,2,bagging_remove_reverse,3,7,4.649162292480469e-05,0.00028443336486816406
4,1,5,2,bagging_remove_reverse_divide,1,7,4.506111145019531e-05,0.00023937225341796875
4,1,5,3,random,3,7,4.5299530029296875e-05,0.000331878662109375
4,1,5,3,bagging_divide,3,7,4.5299530029296875e-05,0.0003948211669921875
4,1,5,3,bagging_remove,3,7,4.553794860839844e-05,0.00040435791015625
4,1,5,3,bagging_remove_divide,3,7,4.57763671875e-05,0.0003821849822998047
4,1,5,3,bagging_remove_reverse,2,7,4.76837158203125e-05,0.0003483295440673828
4,1,5,3,bagging_remove_reverse_divide,2,7,4.553794860839844e-05,0.0002827644348144531
4,1,5,4,random,3,7,5.1975250244140625e-05,0.0003745555877685547
4,1,5,4,bagging_divide,3,7,4.649162292480469e-05,0.0003790855407714844
4,1,5,4,bagging_remove,2,7,4.5299530029296875e-05,0.0003268718719482422
4,1,5,4,bagging_remove_divide,3,7,4.458427429199219e-05,0.0004241466522216797
4,1,5,4,bagging_remove_reverse,4,7,4.6253204345703125e-05,0.0005702972412109375
4,1,5,4,bagging_remove_reverse_divide,4,7,5.8650970458984375e-05,0.00038313865661621094
4,1,5,5,random,3,7,4.601478576660156e-05,0.0003879070281982422
4,1,5,5,bagging_divide,4,7,4.482269287109375e-05,0.0005245208740234375
4,1,5,5,bagging_remove,3,7,4.5299530029296875e-05,0.0004317760467529297
4,1,5,5,bagging_remove_divide,2,7,4.601478576660156e-05,0.00031113624572753906
4,1,5,5,bagging_remove_reverse,3,7,4.601478576660156e-05,0.0002899169921875
4,1,5,5,bagging_remove_reverse_divide,4,7,4.7206878662109375e-05,0.0005435943603515625
4,1,5,6,random,2,7,5.173683166503906e-05,0.0003306865692138672
4,1,5,6,bagging_divide,4,7,4.76837158203125e-05,0.0004596710205078125
4,1,5,6,bagging_remove,3,7,4.6253204345703125e-05,0.00036144256591796875
4,1,5,6,bagging_remove_divide,3,7,4.5299530029296875e-05,0.00042557716369628906
4,1,5,6,bagging_remove_reverse,3,7,4.744529724121094e-05,0.0004930496215820312
4,1,5,6,bagging_remove_reverse_divide,4,7,4.2438507080078125e-05,0.0005311965942382812
4,1,5,7,random,3,7,4.792213439941406e-05,0.0003268718719482422
4,1,5,7,bagging_divide,4,7,4.57763671875e-05,0.00045490264892578125
4,1,5,7,bagging_remove,3,7,4.744529724121094e-05,0.00044798851013183594
4,1,5,7,bagging_remove_divide,3,7,4.601478576660156e-05,0.0004031658172607422
4,1,5,7,bagging_remove_reverse,4,7,4.673004150390625e-05,0.0005645751953125
4,1,5,7,bagging_remove_reverse_divide,4,7,4.482269287109375e-05,0.0006594657897949219
4,1,5,8,random,3,7,4.982948303222656e-05,0.0003902912139892578
4,1,5,8,bagging_divide,4,7,4.696846008300781e-05,0.0004508495330810547
4,1,5,8,bagging_remove,4,7,4.7206878662109375e-05,0.0004665851593017578
4,1,5,8,bagging_remove_divide,3,7,4.5299530029296875e-05,0.0004379749298095703
4,1,5,8,bagging_remove_reverse,4,7,4.7206878662109375e-05,0.0004711151123046875
4,1,5,8,bagging_remove_reverse_divide,5,7,5.078315734863281e-05,0.0006482601165771484
4,1,5,9,random,3,7,4.7206878662109375e-05,0.0004584789276123047
4,1,5,9,bagging_divide,4,7,4.792213439941406e-05,0.0005664825439453125
4,1,5,9,bagging_remove,4,7,4.57763671875e-05,0.0004494190216064453
4,1,5,9,bagging_remove_divide,3,7,4.649162292480469e-05,0.0003674030303955078
4,1,5,9,bagging_remove_reverse,3,7,4.6253204345703125e-05,0.00049591064453125
4,1,5,9,bagging_remove_reverse_divide,6,7,4.482269287109375e-05,0.0006549358367919922
4,1,5,10,random,3,7,5.030632019042969e-05,0.0004391670227050781
4,1,5,10,bagging_divide,4,7,4.57763671875e-05,0.00043702125549316406
4,1,5,10,bagging_remove,3,7,4.7206878662109375e-05,0.0005207061767578125
4,1,5,10,bagging_remove_divide,3,7,4.458427429199219e-05,0.00042128562927246094
4,1,5,10,bagging_remove_reverse,4,7,4.506111145019531e-05,0.0005445480346679688
4,1,5,10,bagging_remove_reverse_divide,4,7,4.363059997558594e-05,0.0006098747253417969
4,1,6,1,random,1,6,2.9325485229492188e-05,0.00021338462829589844
4,1,6,1,bagging_divide,1,6,2.9802322387695312e-05,0.00016498565673828125
4,1,6,1,bagging_remove,1,6,3.170967102050781e-05,0.0002269744873046875
4,1,6,1,bagging_remove_divide,1,6,2.9087066650390625e-05,0.00018787384033203125
4,1,6,1,bagging_remove_reverse,1,6,2.956390380859375e-05,0.00013518333435058594
4,1,6,1,bagging_remove_reverse_divide,1,6,2.956390380859375e-05,0.00013566017150878906
4,1,6,2,random,3,6,2.9087066650390625e-05,0.00039505958557128906
4,1,6,2,bagging_divide,3,6,2.9325485229492188e-05,0.0003781318664550781
4,1,6,2,bagging_remove,2,6,3.266334533691406e-05,0.0003387928009033203
4,1,6,2,bagging_remove_divide,2,6,2.8371810913085938e-05,0.00017595291137695312
4,1,6,2,bagging_remove_reverse,2,6,3.409385681152344e-05,0.0002460479736328125
4,1,6,2,bagging_remove_reverse_divide,2,6,2.9087066650390625e-05,0.00018787384033203125
4,1,6,3,random,2,6,3.0040740966796875e-05,0.0003018379211425781
4,1,6,3,bagging_divide,4,6,2.9802322387695312e-05,0.0005135536193847656
4,1,6,3,bagging_remove,3,6,2.956390380859375e-05,0.00044155120849609375
4,1,6,3,bagging_remove_divide,3,6,3.0040740966796875e-05,0.00036072731018066406
4,1,6,3,bagging_remove_reverse,2,6,2.9802322387695312e-05,0.0002658367156982422
4,1,6,3,bagging_remove_reverse_divide,1,6,2.86102294921875e-05,0.0001780986785888672
4,1,6,4,random,3,6,3.0279159545898438e-05,0.00045371055603027344
4,1,6,4,bagging_divide,4,6,4.482269287109375e-05,0.0005519390106201172
4,1,6,4,bagging_remove,3,6,2.9802322387695312e-05,0.0004718303680419922
4,1,6,4,bagging_remove_divide,2,6,2.86102294921875e-05,0.0002772808074951172
4,1,6,4,bagging_remove_reverse,3,6,3.0517578125e-05,0.00038051605224609375
4,1,6,4,bagging_remove_reverse_divide,2,6,2.86102294921875e-05,0.0002684593200683594
4,1,6,5,random,3,6,3.0040740966796875e-05,0.00045371055603027344
4,1,6,5,bagging_divide,6,6,3.0279159545898438e-05,0.0007841587066650391
4,1,6,5,bagging_remove,4,6,2.86102294921875e-05,0.0005898475646972656
4,1,6,5,bagging_remove_divide,2,6,2.8848648071289062e-05,0.00029754638671875
4,1,6,5,bagging_remove_reverse,3,6,2.8371810913085938e-05,0.0004227161407470703
4,1,6,5,bagging_remove_reverse_divide,5,6,2.6702880859375e-05,0.0006093978881835938
4,1,6,6,random,2,6,3.0279159545898438e-05,0.0003108978271484375
4,1,6,6,bagging_divide,5,6,2.9087066650390625e-05,0.0006556510925292969
4,1,6,6,bagging_remove,5,6,2.9802322387695312e-05,0.0006327629089355469
4,1,6,6,bagging_remove_divide,5,6,2.8848648071289062e-05,0.0006551742553710938
4,1,6,6,bagging_remove_reverse,5,6,2.8848648071289062e-05,0.0007054805755615234
4,1,6,6,bagging_remove_reverse_divide,6,6,2.8133392333984375e-05,0.0007936954498291016
4,1,6,7,random,2,6,3.0040740966796875e-05,0.0003132820129394531
4,1,6,7,bagging_divide,5,6,2.6941299438476562e-05,0.0006220340728759766
4,1,6,7,bagging_remove,5,6,2.9802322387695312e-05,0.0006945133209228516
4,1,6,7,bagging_remove_divide,3,6,3.0040740966796875e-05,0.0004467964172363281
4,1,6,7,bagging_remove_reverse,2,6,2.9087066650390625e-05,0.00032639503479003906
4,1,6,7,bagging_remove_reverse_divide,6,6,2.8371810913085938e-05,0.0008220672607421875
4,1,6,8,random,5,6,2.9325485229492188e-05,0.000652313232421875
4,1,6,8,bagging_divide,6,6,2.86102294921875e-05,0.0008587837219238281
4,1,6,8,bagging_remove,4,6,2.9087066650390625e-05,0.00043082237243652344
4,1,6,8,bagging_remove_divide,6,6,3.2901763916015625e-05,0.0007832050323486328
4,1,6,8,bagging_remove_reverse,6,6,2.9802322387695312e-05,0.0008289813995361328
4,1,6,8,bagging_remove_reverse_divide,2,6,2.8133392333984375e-05,0.0002989768981933594
4,1,6,9,random,2,6,2.9325485229492188e-05,0.00031304359436035156
4,1,6,9,bagging_divide,6,6,2.9087066650390625e-05,0.0008037090301513672
4,1,6,9,bagging_remove,6,6,2.9325485229492188e-05,0.0008275508880615234
4,1,6,9,bagging_remove_divide,5,6,3.0040740966796875e-05,0.0006883144378662109
4,1,6,9,bagging_remove_reverse,4,6,3.910064697265625e-05,0.0005681514739990234
4,1,6,9,bagging_remove_reverse_divide,3,6,2.86102294921875e-05,0.00032448768615722656
4,1,6,10,random,3,6,3.266334533691406e-05,0.00042557716369628906
4,1,6,10,bagging_divide,5,6,3.0040740966796875e-05,0.0006887912750244141
4,1,6,10,bagging_remove,4,6,3.075599670410156e-05,0.0005638599395751953
4,1,6,10,bagging_remove_divide,5,6,2.956390380859375e-05,0.0006690025329589844
4,1,6,10,bagging_remove_reverse,6,6,2.9087066650390625e-05,0.0008289813995361328
4,1,6,10,bagging_remove_reverse_divide,6,6,2.765655517578125e-05,0.0007865428924560547
4,1,7,1,random,1,6,2.6464462280273438e-05,0.00016355514526367188
4,1,7,1,bagging_divide,1,6,2.6226043701171875e-05,0.00015687942504882812
4,1,7,1,bagging_remove,1,6,2.5987625122070312e-05,0.00016546249389648438
4,1,7,1,bagging_remove_divide,1,6,2.574920654296875e-05,0.00015020370483398438
4,1,7,1,bagging_remove_reverse,1,6,2.7179718017578125e-05,0.00011706352233886719
4,1,7,1,bagging_remove_reverse_divide,1,6,2.5033950805664062e-05,0.00010585784912109375
4,1,7,2,random,2,6,2.7418136596679688e-05,0.000232696533203125
4,1,7,2,bagging_divide,3,6,2.574920654296875e-05,0.0002884864807128906
4,1,7,2,bagging_remove,2,6,2.5987625122070312e-05,0.0001938343048095703
4,1,7,2,bagging_remove_divide,2,6,2.5510787963867188e-05,0.0002281665802001953
4,1,7,2,bagging_remove_reverse,1,6,2.6464462280273438e-05,0.00014257431030273438
4,1,7,2,bagging_remove_reverse_divide,1,6,2.5510787963867188e-05,0.00014090538024902344
4,1,7,3,random,2,6,2.6226043701171875e-05,0.0002071857452392578
4,1,7,3,bagging_divide,4,6,2.5510787963867188e-05,0.0003712177276611328
4,1,7,3,bagging_remove,2,6,2.5510787963867188e-05,0.00024318695068359375
4,1,7,3,bagging_remove_divide,4,6,2.6464462280273438e-05,0.0003514289855957031
4,1,7,3,bagging_remove_reverse,5,6,2.6464462280273438e-05,0.0005018711090087891
4,1,7,3,bagging_remove_reverse_divide,4,6,2.574920654296875e-05,0.000316619873046875
4,1,7,4,random,3,6,3.0279159545898438e-05,0.00026154518127441406
4,1,7,4,bagging_divide,6,6,2.574920654296875e-05,0.0006415843963623047
4,1,7,4,bagging_remove,3,6,2.6226043701171875e-05,0.0002808570861816406
4,1,7,4,bagging_remove_divide,3,6,2.6226043701171875e-05,0.0002732276916503906
4,1,7,4,bagging_remove_reverse,4,6,2.4318695068359375e-05,0.0004525184631347656
4,1,7,4,bagging_remove_reverse_divide,2,6,4.029273986816406e-05,0.0001621246337890625
4,1,7,5,random,2,6,2.47955322265625e-05,0.0002827644348144531
4,1,7,5,bagging_divide,5,6,2.6702880859375e-05,0.0005314350128173828
4,1,7,5,bagging_remove,3,6,2.8371810913085938e-05,0.0003840923309326172
4,1,7,5,bagging_remove_divide,2,6,2.574920654296875e-05,0.000247955322265625
4,1,7,5,bagging_remove_reverse,5,6,2.86102294921875e-05,0.0005154609680175781
4,1,7,5,bagging_remove_reverse_divide,2,6,2.5033950805664062e-05,0.000156402587890625
4,1,7,6,random,3,6,2.86102294921875e-05,0.0003561973571777344
4,1,7,6,bagging_divide,4,6,2.5510787963867188e-05,0.0003294944763183594
4,1,7,6,bagging_remove,4,6,2.6226043701171875e-05,0.00040984153747558594
4,1,7,6,bagging_remove_divide,5,6,2.5510787963867188e-05,0.0005655288696289062
4,1,7,6,bagging_remove_reverse,3,6,2.8848648071289062e-05,0.0003476142883300781
4,1,7,6,bagging_remove_reverse_divide,5,6,2.5033950805664062e-05,0.0005018711090087891
4,1,7,7,random,4,6,2.6226043701171875e-05,0.0004360675811767578
4,1,7,7,bagging_divide,5,6,2.5510787963867188e-05,0.0005054473876953125
4,1,7,7,bagging_remove,3,6,2.86102294921875e-05,0.0003039836883544922
4,1,7,7,bagging_remove_divide,5,6,2.5272369384765625e-05,0.0004553794860839844
4,1,7,7,bagging_remove_reverse,6,6,2.9087066650390625e-05,0.0007276535034179688
4,1,7,7,bagging_remove_reverse_divide,2,6,2.5033950805664062e-05,0.00023603439331054688
4,1,7,8,random,3,6,2.6226043701171875e-05,0.0003609657287597656
4,1,7,8,bagging_divide,5,6,2.6226043701171875e-05,0.0005631446838378906
4,1,7,8,bagging_remove,3,6,2.574920654296875e-05,0.0003025531768798828
4,1,7,8,bagging_remove_divide,6,6,2.5987625122070312e-05,0.0006546974182128906
4,1,7,8,bagging_remove_reverse,6,6,2.765655517578125e-05,0.0006971359252929688
4,1,7,8,bagging_remove_reverse_divide,6,6,2.5272369384765625e-05,0.0007083415985107422
4,1,7,9,random,5,6,2.6226043701171875e-05,0.0005350112915039062
4,1,7,9,bagging_divide,6,6,2.5987625122070312e-05,0.0006346702575683594
4,1,7,9,bagging_remove,5,6,2.7894973754882812e-05,0.0005731582641601562
4,1,7,9,bagging_remove_divide,6,6,2.574920654296875e-05,0.0006256103515625
4,1,7,9,bagging_remove_reverse,6,6,2.7179718017578125e-05,0.0006241798400878906
4,1,7,9,bagging_remove_reverse_divide,6,6,2.574920654296875e-05,0.0006308555603027344
4,1,7,10,random,3,6,2.86102294921875e-05,0.00030684471130371094
4,1,7,10,bagging_divide,6,6,2.6464462280273438e-05,0.0006420612335205078
4,1,7,10,bagging_remove,6,6,2.8371810913085938e-05,0.0006375312805175781
4,1,7,10,bagging_remove_divide,6,6,2.6464462280273438e-05,0.0006995201110839844
4,1,7,10,bagging_remove_reverse,6,6,2.5033950805664062e-05,0.0006315708160400391
4,1,7,10,bagging_remove_reverse_divide,5,6,2.4557113647460938e-05,0.0005068778991699219
4,1,8,1,random,1,7,2.5510787963867188e-05,0.00017714500427246094
4,1,8,1,bagging_divide,1,7,2.6702880859375e-05,0.0001800060272216797
4,1,8,1,bagging_remove,1,7,2.7179718017578125e-05,0.0001819133758544922
4,1,8,1,bagging_remove_divide,1,7,2.5987625122070312e-05,0.00017023086547851562
4,1,8,1,bagging_remove_reverse,1,7,2.5272369384765625e-05,0.00011873245239257812
4,1,8,1,bagging_remove_reverse_divide,1,7,2.6464462280273438e-05,0.0001308917999267578
4,1,8,2,random,2,7,2.574920654296875e-05,0.00025725364685058594
4,1,8,2,bagging_divide,2,7,2.5510787963867188e-05,0.00022482872009277344
4,1,8,2,bagging_remove,3,7,2.5987625122070312e-05,0.00038886070251464844
4,1,8,2,bagging_remove_divide,2,7,2.5272369384765625e-05,0.00018525123596191406
4,1,8,2,bagging_remove_reverse,1,7,2.47955322265625e-05,0.00016236305236816406
4,1,8,2,bagging_remove_reverse_divide,1,7,2.4318695068359375e-05,0.00015687942504882812
4,1,8,3,random,4,7,2.6464462280273438e-05,0.00038123130798339844
4,1,8,3,bagging_divide,4,7,2.5033950805664062e-05,0.0004730224609375
4,1,8,3,bagging_remove,3,7,2.6941299438476562e-05,0.00034618377685546875
4,1,8,3,bagging_remove_divide,4,7,2.7418136596679688e-05,0.00045752525329589844
4,1,8,3,bagging_remove_reverse,4,7,2.5033950805664062e-05,0.00028133392333984375
4,1,8,3,bagging_remove_reverse_divide,3,7,2.5510787963867188e-05,0.0002491474151611328
4,1,8,4,random,3,7,2.6941299438476562e-05,0.0004532337188720703
4,1,8,4,bagging_divide,6,7,2.5272369384765625e-05,0.0006072521209716797
4,1,8,4,bagging_remove,3,7,2.7179718017578125e-05,0.0004565715789794922
4,1,8,4,bagging_remove_divide,3,7,2.5510787963867188e-05,0.0003654956817626953
4,1,8,4,bagging_remove_reverse,3,7,2.5033950805664062e-05,0.0002491474151611328
4,1,8,4,bagging_remove_reverse_divide,3,7,2.5510787963867188e-05,0.0002758502960205078
4,1,8,5,random,5,7,2.5987625122070312e-05,0.0003910064697265625
4,1,8,5,bagging_divide,4,7,2.5272369384765625e-05,0.00041222572326660156
4,1,8,5,bagging_remove,5,7,2.7418136596679688e-05,0.0005738735198974609
4,1,8,5,bagging_remove_divide,4,7,2.4318695068359375e-05,0.0004222393035888672
4,1,8,5,bagging_remove_reverse,6,7,2.574920654296875e-05,0.0006368160247802734
4,1,8,5,bagging_remove_reverse_divide,2,7,2.574920654296875e-05,0.00027489662170410156
4,1,8,6,random,3,7,2.7894973754882812e-05,0.00045299530029296875
4,1,8,6,bagging_divide,6,7,2.6702880859375e-05,0.0005459785461425781
4,1,8,6,bagging_remove,7,7,2.5272369384765625e-05,0.0006508827209472656
4,1,8,6,bagging_remove_divide,4,7,2.7179718017578125e-05,0.0004467964172363281
4,1,8,6,bagging_remove_reverse,6,7,2.574920654296875e-05,0.00046443939208984375
4,1,8,6,bagging_remove_reverse_divide,6,7,2.6464462280273438e-05,0.00045490264892578125
4,1,8,7,random,3,7,2.7179718017578125e-05,0.00046133995056152344
4,1,8,7,bagging_divide,7,7,2.5510787963867188e-05,0.0006306171417236328
4,1,8,7,bagging_remove,5,7,2.956390380859375e-05,0.0005035400390625
4,1,8,7,bagging_remove_divide,6,7,2.5987625122070312e-05,0.0005698204040527344
4,1,8,7,bagging_remove_reverse,7,7,2.765655517578125e-05,0.0006356239318847656
4,1,8,7,bagging_remove_reverse_divide,6,7,2.574920654296875e-05,0.0005660057067871094
4,1,8,8,random,4,7,2.7418136596679688e-05,0.0004715919494628906
4,1,8,8,bagging_divide,5,7,2.6464462280273438e-05,0.0005583763122558594
4,1,8,8,bagging_remove,5,7,2.86102294921875e-05,0.0005040168762207031
4,1,8,8,bagging_remove_divide,7,7,2.6464462280273438e-05,0.0007114410400390625
4,1,8,8,bagging_remove_reverse,4,7,2.9087066650390625e-05,0.0003345012664794922
4,1,8,8,bagging_remove_reverse_divide,7,7,2.5272369384765625e-05,0.0006399154663085938
4,1,8,9,random,4,7,2.7418136596679688e-05,0.0003521442413330078
4,1,8,9,bagging_divide,7,7,2.7179718017578125e-05,0.0006499290466308594
4,1,8,9,bagging_remove,6,7,2.574920654296875e-05,0.000637054443359375
4,1,8,9,bagging_remove_divide,6,7,2.5272369384765625e-05,0.0005393028259277344
4,1,8,9,bagging_remove_reverse,7,7,2.86102294921875e-05,0.0006697177886962891
4,1,8,9,bagging_remove_reverse_divide,3,7,2.5987625122070312e-05,0.0003886222839355469
4,1,8,10,random,3,7,2.9087066650390625e-05,0.0004477500915527344
4,1,8,10,bagging_divide,6,7,2.6941299438476562e-05,0.0006291866302490234
4,1,8,10,bagging_remove,5,7,2.9087066650390625e-05,0.0005154609680175781
4,1,8,10,bagging_remove_divide,5,7,2.6464462280273438e-05,0.0004892349243164062
4,1,8,10,bagging_remove_reverse,6,7,2.6226043701171875e-05,0.000568389892578125
4,1,8,10,bagging_remove_reverse_divide,6,7,2.5510787963867188e-05,0.000530242919921875
4,1,9,1,random,1,6,2.8848648071289062e-05,0.00017142295837402344
4,1,9,1,bagging_divide,1,6,2.7894973754882812e-05,0.0001633167266845703
4,1,9,1,bagging_remove,1,6,2.765655517578125e-05,0.00016832351684570312
4,1,9,1,bagging_remove_divide,1,6,2.7179718017578125e-05,0.00015473365783691406
4,1,9,1,bagging_remove_reverse,1,6,2.6702880859375e-05,0.00011968612670898438
4,1,9,1,bagging_remove_reverse_divide,1,6,3.266334533691406e-05,0.00011515617370605469
4,1,9,2,random,2,6,2.86102294921875e-05,0.00018858909606933594
4,1,9,2,bagging_divide,4,6,2.8133392333984375e-05,0.00042891502380371094
4,1,9,2,bagging_remove,3,6,3.0517578125e-05,0.00031447410583496094
4,1,9,2,bagging_remove_divide,2,6,2.7894973754882812e-05,0.00023102760314941406
4,1,9,2,bagging_remove_reverse,1,6,2.7894973754882812e-05,0.00015687942504882812
4,1,9,2,bagging_remove_reverse_divide,2,6,2.7894973754882812e-05,0.0001983642578125
4,1,9,3,random,2,6,2.8133392333984375e-05,0.0003325939178466797
4,1,9,3,bagging_divide,4,6,2.7418136596679688e-05,0.0005185604095458984
4,1,9,3,bagging_remove,3,6,3.123283386230469e-05,0.0004467964172363281
4,1,9,3,bagging_remove_divide,4,6,2.7179718017578125e-05,0.0005176067352294922
4,1,9,3,bagging_remove_reverse,3,6,2.9087066650390625e-05,0.0002052783966064453
4,1,9,3,bagging_remove_reverse_divide,3,6,2.7418136596679688e-05,0.00039267539978027344
4,1,9,4,random,3,6,2.8371810913085938e-05,0.00044274330139160156
4,1,9,4,bagging_divide,4,6,2.765655517578125e-05,0.0005259513854980469
4,1,9,4,bagging_remove,2,6,3.075599670410156e-05,0.00031566619873046875
4,1,9,4,bagging_remove_divide,4,6,2.765655517578125e-05,0.0005426406860351562
4,1,9,4,bagging_remove_reverse,3,6,2.8848648071289062e-05,0.0003070831298828125
4,1,9,4,bagging_remove_reverse_divide,2,6,2.6464462280273438e-05,0.00029206275939941406
4,1,9,5,random,5,6,2.7894973754882812e-05,0.0006551742553710938
4,1,9,5,bagging_divide,5,6,2.8371810913085938e-05,0.0006642341613769531
4,1,9,5,bagging_remove,4,6,3.0279159545898438e-05,0.0004074573516845703
4,1,9,5,bagging_remove_divide,4,6,2.8133392333984375e-05,0.0005323886871337891
4,1,9,5,bagging_remove_reverse,3,6,3.0040740966796875e-05,0.00029277801513671875
4,1,9,5,bagging_remove_reverse_divide,4,6,2.8371810913085938e-05,0.00033164024353027344
4,1,9,6,random,3,6,2.9087066650390625e-05,0.00045037269592285156
4,1,9,6,bagging_divide,6,6,2.8371810913085938e-05,0.0006587505340576172
4,1,9,6,bagging_remove,4,6,2.86102294921875e-05,0.0004687309265136719
4,1,9,6,bagging_remove_divide,5,6,2.6464462280273438e-05,0.0005986690521240234
4,1,9,6,bagging_remove_reverse,5,6,2.7894973754882812e-05,0.0006594657897949219
4,1,9,6,bagging_remove_reverse_divide,3,6,2.7179718017578125e-05,0.0003440380096435547
4,1,9,7,random,3,6,2.8371810913085938e-05,0.00040078163146972656
4,1,9,7,bagging_divide,5,6,2.86102294921875e-05,0.0006573200225830078
4,1,9,7,bagging_remove,3,6,3.0040740966796875e-05,0.0003304481506347656
4,1,9,7,bagging_remove_divide,5,6,2.8133392333984375e-05,0.0006337165832519531
4,1,9,7,bagging_remove_reverse,4,6,2.9325485229492188e-05,0.0003654956817626953
4,1,9,7,bagging_remove_reverse_divide,4,6,2.574920654296875e-05,0.0004374980926513672
4,1,9,8,random,3,6,2.8848648071289062e-05,0.00043964385986328125
4,1,9,8,bagging_divide,6,6,2.8848648071289062e-05,0.0006506443023681641
4,1,9,8,bagging_remove,4,6,2.7894973754882812e-05,0.0005588531494140625
4,1,9,8,bagging_remove_divide,5,6,2.6464462280273438e-05,0.0006234645843505859
4,1,9,8,bagging_remove_reverse,4,6,2.7179718017578125e-05,0.0004911422729492188
4,1,9,8,bagging_remove_reverse_divide,6,6,2.6464462280273438e-05,0.0006532669067382812
4,1,9,9,random,5,6,2.765655517578125e-05,0.000640869140625
4,1,9,9,bagging_divide,5,6,2.9325485229492188e-05,0.0005502700805664062
4,1,9,9,bagging_remove,5,6,2.8371810913085938e-05,0.0006620883941650391
4,1,9,9,bagging_remove_divide,5,6,2.7179718017578125e-05,0.0006263256072998047
4,1,9,9,bagging_remove_reverse,6,6,2.8133392333984375e-05,0.0006656646728515625
4,1,9,9,bagging_remove_reverse_divide,4,6,2.6226043701171875e-05,0.0004668235778808594
4,1,9,10,random,3,6,3.0517578125e-05,0.00044536590576171875
4,1,9,10,bagging_divide,6,6,3.0279159545898438e-05,0.0006694793701171875
4,1,9,10,bagging_remove,5,6,2.8371810913085938e-05,0.0006709098815917969
4,1,9,10,bagging_remove_divide,4,6,2.7894973754882812e-05,0.0004899501800537109
4,1,9,10,bagging_remove_reverse,5,6,2.8133392333984375e-05,0.0004756450653076172
4,1,9,10,bagging_remove_reverse_divide,5,6,2.956390380859375e-05,0.0006573200225830078
4,1,10,1,random,1,5,3.504753112792969e-05,0.00017333030700683594
4,1,10,1,bagging_divide,1,5,3.504753112792969e-05,0.00017714500427246094
4,1,10,1,bagging_remove,1,5,3.314018249511719e-05,0.0001742839813232422
4,1,10,1,bagging_remove_divide,1,5,3.266334533691406e-05,0.0001671314239501953
4,1,10,1,bagging_remove_reverse,1,5,3.337860107421875e-05,0.00012969970703125
4,1,10,1,bagging_remove_reverse_divide,1,5,3.2901763916015625e-05,0.00018215179443359375
4,1,10,2,random,1,5,3.337860107421875e-05,0.0001747608184814453
4,1,10,2,bagging_divide,3,5,3.337860107421875e-05,0.0003077983856201172
4,1,10,2,bagging_remove,3,5,3.743171691894531e-05,0.00032329559326171875
4,1,10,2,bagging_remove_divide,3,5,3.409385681152344e-05,0.0002968311309814453
4,1,10,2,bagging_remove_reverse,2,5,3.314018249511719e-05,0.0002110004425048828
4,1,10,2,bagging_remove_reverse_divide,1,5,3.361701965332031e-05,0.0001690387725830078
4,1,10,3,random,3,5,3.361701965332031e-05,0.0003314018249511719
4,1,10,3,bagging_divide,3,5,3.4332275390625e-05,0.0003688335418701172
4,1,10,3,bagging_remove,3,5,3.3855438232421875e-05,0.00034999847412109375
4,1,10,3,bagging_remove_divide,3,5,3.337860107421875e-05,0.00025463104248046875
4,1,10,3,bagging_remove_reverse,3,5,3.361701965332031e-05,0.00035500526428222656
4,1,10,3,bagging_remove_reverse_divide,2,5,3.3855438232421875e-05,0.00023055076599121094
4,1,10,4,random,2,5,3.695487976074219e-05,0.0002713203430175781
4,1,10,4,bagging_divide,5,5,3.337860107421875e-05,0.0005819797515869141
4,1,10,4,bagging_remove,5,5,3.4332275390625e-05,0.0005831718444824219
4,1,10,4,bagging_remove_divide,3,5,3.314018249511719e-05,0.0002830028533935547
4,1,10,4,bagging_remove_reverse,3,5,3.600120544433594e-05,0.0002892017364501953
4,1,10,4,bagging_remove_reverse_divide,4,5,3.314018249511719e-05,0.0005593299865722656
4,1,10,5,random,3,5,3.457069396972656e-05,0.00033855438232421875
4,1,10,5,bagging_divide,5,5,3.504753112792969e-05,0.0005884170532226562
4,1,10,5,bagging_remove,4,5,3.814697265625e-05,0.00048160552978515625
4,1,10,5,bagging_remove_divide,4,5,3.409385681152344e-05,0.0004668235778808594
4,1,10,5,bagging_remove_reverse,5,5,3.6716461181640625e-05,0.0006053447723388672
4,1,10,5,bagging_remove_reverse_divide,3,5,3.314018249511719e-05,0.00031948089599609375
4,1,10,6,random,4,5,3.719329833984375e-05,0.0004241466522216797
4,1,10,6,bagging_divide,4,5,3.2901763916015625e-05,0.0005800724029541016
4,1,10,6,bagging_remove,4,5,3.743171691894531e-05,0.0005087852478027344
4,1,10,6,bagging_remove_divide,4,5,3.2901763916015625e-05,0.00042319297790527344
4,1,10,6,bagging_remove_reverse,5,5,3.695487976074219e-05,0.0005929470062255859
4,1,10,6,bagging_remove_reverse_divide,3,5,3.0994415283203125e-05,0.00030231475830078125
4,1,10,7,random,3,5,3.361701965332031e-05,0.0003459453582763672
4,1,10,7,bagging_divide,5,5,3.314018249511719e-05,0.0005767345428466797
4,1,10,7,bagging_remove,3,5,3.4332275390625e-05,0.0003581047058105469
4,1,10,7,bagging_remove_divide,4,5,3.2901763916015625e-05,0.00040841102600097656
